src_bytes,dst_bytes,logged_in,count,srv_count,dst_host_srv_count,dst_host_same_srv_rate,label,Prediction,Severity
563,1953,1,9,13,255,0.89,normal,Benign,Low
572,1519,1,8,19,255,0.98,normal,Benign,Low
158,2214,1,19,10,255,0.97,normal,Benign,Low
883,1903,1,3,20,255,1.0,normal,Benign,Low
194,639,1,16,1,255,0.86,normal,Benign,Low
487,818,1,5,6,255,0.96,saint,Benign,Low
16369,36803,0,210,64,37,0.05,normal,Attack,High
491,2199,1,17,19,255,0.97,normal,Benign,Low
628,804,1,3,8,255,0.91,normal,Benign,Low
150,1514,1,9,2,255,0.95,normal,Benign,Low
272,1597,1,2,17,255,0.87,normal,Benign,Low
340,1404,1,8,5,255,0.87,normal,Benign,Low
304,1468,1,13,16,255,0.87,normal,Benign,Low
25301,41310,0,189,117,66,0.1,portsweep,Attack,High
21901,49459,0,138,120,178,0.35,normal,Attack,High
182,1937,1,1,14,255,0.86,normal,Benign,Low
166,2478,1,2,11,255,0.93,normal,Benign,Low
143,2356,1,16,16,255,0.92,normal,Benign,Low
39892,39199,0,236,62,61,0.1,portsweep,Attack,High
662,1214,1,12,17,255,0.98,normal,Benign,Low
387,344,1,5,13,255,0.88,normal,Benign,Low
391,428,1,5,17,255,0.85,normal,Benign,Low
128,1082,1,15,2,255,0.9,normal,Benign,Low
295,1609,1,20,9,255,0.86,normal,Benign,Low
321,1544,1,18,5,255,0.93,normal,Benign,Low
38205,42624,0,111,76,125,0.12,neptune,Attack,High
563,1273,1,9,15,255,0.91,normal,Benign,Low
212,1632,1,1,4,255,0.88,normal,Benign,Low
634,2183,1,5,4,255,0.9,normal,Benign,Low
823,655,1,4,5,255,0.89,normal,Benign,Low
12271,20695,0,205,102,115,0.39,portsweep,Attack,High
590,2090,1,12,12,255,0.97,normal,Benign,Low
26299,32592,0,126,77,92,0.21,normal,Attack,High
725,352,1,13,18,255,0.89,normal,Benign,Low
665,1195,1,2,7,255,0.99,normal,Benign,Low
18851,25130,0,121,65,109,0.2,normal,Attack,High
870,716,1,5,16,255,1.0,normal,Benign,Low
859,1353,1,8,10,255,0.99,normal,Benign,Low
483,786,1,18,17,255,0.94,normal,Benign,Low
307,1458,1,11,4,255,0.97,normal,Benign,Low
347,1058,1,4,13,255,0.88,normal,Benign,Low
640,1211,1,5,15,255,0.91,normal,Benign,Low
381,489,1,14,4,255,0.92,normal,Benign,Low
195,283,1,6,7,255,0.95,normal,Benign,Low
775,1691,1,19,8,255,0.9,normal,Benign,Low
727,886,1,3,6,255,0.94,normal,Benign,Low
12844,51538,0,234,62,175,0.22,normal,Attack,High
772,2479,1,2,17,255,0.87,normal,Benign,Low
28061,50350,0,210,33,125,0.34,neptune,Attack,High
29904,28485,0,236,84,45,0.05,normal,Attack,High
294,549,1,10,9,255,0.95,normal,Benign,Low
265,1010,1,14,18,255,0.89,normal,Benign,Low
32682,51618,0,233,74,85,0.31,normal,Attack,High
168,539,1,9,11,255,0.9,normal,Benign,Low
677,1025,1,10,1,255,0.97,normal,Benign,Low
32743,23631,0,116,102,40,0.02,neptune,Attack,High
26534,45963,0,223,49,108,0.36,normal,Attack,High
848,507,1,14,8,255,0.95,normal,Benign,Low
686,1957,1,12,15,255,0.95,normal,Benign,Low
596,1569,1,4,16,255,0.92,normal,Benign,Low
637,783,1,13,1,255,0.95,normal,Benign,Low
26761,46106,0,215,119,78,0.39,saint,Attack,High
488,694,1,17,4,255,0.96,normal,Benign,Low
781,1223,1,12,5,255,0.93,normal,Benign,Low
24903,18535,0,180,73,150,0.02,normal,Benign,Low
35961,44982,0,103,104,162,0.23,mscan,Attack,High
540,834,1,17,3,255,0.96,normal,Benign,Low
258,2269,1,2,14,255,0.87,normal,Benign,Low
13686,59644,0,108,116,46,0.4,normal,Attack,High
150,333,1,10,5,255,0.99,normal,Benign,Low
691,2325,1,11,19,255,0.87,normal,Benign,Low
485,1953,1,11,13,255,0.95,normal,Benign,Low
305,2164,1,1,4,255,0.87,normal,Benign,Low
855,1638,1,7,9,255,0.91,neptune,Benign,Low
466,2361,1,2,10,255,0.85,normal,Benign,Low
651,400,1,14,6,255,0.97,normal,Benign,Low
655,256,1,13,11,255,0.88,normal,Benign,Low
471,1552,1,2,7,255,0.86,normal,Benign,Low
32266,53300,0,91,37,158,0.15,normal,Attack,High
707,936,1,17,18,255,0.97,normal,Benign,Low
323,2143,1,4,8,255,0.95,normal,Benign,Low
435,1352,1,7,1,255,0.87,normal,Benign,Low
186,1161,1,12,20,255,0.88,normal,Benign,Low
15233,19947,0,180,72,94,0.02,normal,Benign,Low
31965,54963,0,228,47,178,0.35,saint,Attack,High
512,905,1,12,10,255,0.86,normal,Benign,Low
129,2237,1,16,3,255,0.94,normal,Benign,Low
28565,50493,0,247,39,21,0.34,saint,Attack,High
508,2438,1,4,11,255,0.93,normal,Benign,Low
690,1633,1,14,18,255,0.99,normal,Benign,Low
742,1610,1,6,1,255,0.88,normal,Benign,Low
875,771,1,15,10,255,0.95,neptune,Benign,Low
327,1125,1,9,12,255,0.92,normal,Benign,Low
270,1458,1,18,5,255,0.93,normal,Benign,Low
827,345,1,4,11,255,0.85,normal,Benign,Low
14376,24496,0,132,57,107,0.06,normal,Attack,High
900,1595,1,12,14,255,0.87,normal,Benign,Low
693,1439,1,5,18,255,0.96,normal,Benign,Low
20473,32404,0,106,43,61,0.02,neptune,Attack,High
14998,49097,0,90,77,138,0.32,saint,Attack,High
39953,37918,0,93,114,17,0.25,portsweep,Attack,High
153,1847,1,12,2,255,0.94,normal,Benign,Low
432,2289,1,20,15,255,0.91,normal,Benign,Low
650,851,1,5,16,255,0.92,normal,Benign,Low
498,668,1,18,2,255,0.9,normal,Benign,Low
892,739,1,16,8,255,0.96,normal,Benign,Low
513,1380,1,1,18,255,0.91,normal,Benign,Low
14634,16347,0,227,68,37,0.13,normal,Attack,High
836,1712,1,10,15,255,0.97,normal,Benign,Low
10823,58903,0,248,40,140,0.34,normal,Attack,High
823,755,1,12,12,255,0.86,normal,Benign,Low
310,1538,1,17,4,255,0.98,normal,Benign,Low
26352,41208,0,190,32,127,0.38,normal,Attack,High
289,1144,1,14,13,255,0.88,normal,Benign,Low
8952,39251,0,227,106,123,0.03,mscan,Benign,Low
837,1501,1,16,10,255,0.98,normal,Benign,Low
315,855,1,1,20,255,0.9,normal,Benign,Low
344,1281,1,13,5,255,0.92,normal,Benign,Low
125,1307,1,13,11,255,0.97,normal,Benign,Low
739,946,1,9,5,255,0.88,normal,Benign,Low
825,2242,1,11,8,255,0.86,normal,Benign,Low
254,1116,1,2,6,255,0.94,normal,Benign,Low
764,491,1,18,12,255,0.9,normal,Benign,Low
744,1970,1,12,11,255,0.87,normal,Benign,Low
219,2257,1,14,11,255,0.87,normal,Benign,Low
35097,44984,0,149,119,177,0.18,portsweep,Attack,High
530,1253,1,15,14,255,0.89,normal,Benign,Low
34448,46481,0,132,47,60,0.36,neptune,Attack,High
696,1283,1,10,10,255,0.95,normal,Benign,Low
531,1248,1,13,11,255,0.89,normal,Benign,Low
833,2216,1,6,7,255,0.91,normal,Benign,Low
10564,57396,0,124,68,149,0.11,portsweep,Attack,High
9143,24911,0,170,99,145,0.05,saint,Benign,Low
195,1957,1,14,18,255,0.99,normal,Benign,Low
883,1510,1,12,7,255,0.91,normal,Benign,Low
680,1328,1,2,11,255,1.0,normal,Benign,Low
445,1594,1,11,16,255,0.98,normal,Benign,Low
416,2210,1,6,18,255,0.98,normal,Benign,Low
524,1211,1,18,13,255,0.92,normal,Benign,Low
298,1766,1,11,14,255,0.87,normal,Benign,Low
640,1955,1,7,20,255,0.92,normal,Benign,Low
472,1319,1,17,13,255,0.94,normal,Benign,Low
416,1522,1,14,17,255,0.87,normal,Benign,Low
24976,31312,0,210,75,149,0.19,portsweep,Attack,High
164,1883,1,4,17,255,0.88,normal,Benign,Low
13967,53915,0,204,72,180,0.31,saint,Attack,High
480,2078,1,13,15,255,0.98,normal,Benign,Low
11471,17714,0,94,50,152,0.29,normal,Benign,Low
23926,22726,0,89,53,64,0.19,mscan,Attack,High
24809,19491,0,235,38,180,0.1,normal,Benign,Low
823,1135,1,1,8,255,0.93,normal,Benign,Low
644,1117,1,15,6,255,0.88,normal,Benign,Low
675,1770,1,4,14,255,0.92,normal,Benign,Low
775,930,1,4,2,255,0.86,normal,Benign,Low
315,1694,1,3,18,255,0.95,mscan,Benign,Low
699,2184,1,20,14,255,0.94,normal,Benign,Low
247,1383,1,13,4,255,0.88,normal,Benign,Low
597,1947,1,19,4,255,0.99,normal,Benign,Low
235,1280,1,10,10,255,0.95,normal,Benign,Low
577,2348,1,8,6,255,1.0,saint,Benign,Low
824,1834,1,7,13,255,0.95,normal,Benign,Low
596,2357,1,20,16,255,0.89,normal,Benign,Low
282,2155,1,20,7,255,0.97,normal,Benign,Low
17711,31176,0,91,81,89,0.25,neptune,Attack,High
482,1842,1,17,9,255,0.86,normal,Benign,Low
397,918,1,11,9,255,0.96,normal,Benign,Low
854,1139,1,7,17,255,0.97,normal,Benign,Low
396,1817,1,18,14,255,0.96,normal,Benign,Low
561,649,1,14,14,255,0.96,normal,Benign,Low
867,885,1,17,20,255,0.95,neptune,Benign,Low
377,899,1,1,16,255,0.99,normal,Benign,Low
217,829,1,3,8,255,0.93,normal,Benign,Low
26012,27233,0,223,73,138,0.04,mscan,Attack,High
443,306,1,7,19,255,0.97,normal,Benign,Low
804,1005,1,8,9,255,0.89,normal,Benign,Low
789,882,1,20,15,255,0.96,normal,Benign,Low
34929,33316,0,172,116,160,0.07,normal,Attack,High
181,1942,1,9,2,255,0.97,normal,Benign,Low
22245,44550,0,148,97,127,0.24,saint,Attack,High
464,1492,1,9,16,255,0.93,normal,Benign,Low
36693,51269,0,174,101,162,0.28,mscan,Attack,High
571,1205,1,18,3,255,0.92,normal,Benign,Low
446,857,1,1,8,255,1.0,normal,Benign,Low
30124,47325,0,162,97,82,0.12,saint,Attack,High
510,435,1,19,2,255,0.97,normal,Benign,Low
742,1309,1,17,12,255,0.9,normal,Benign,Low
867,855,1,2,20,255,0.92,normal,Benign,Low
26375,31643,0,235,53,105,0.06,neptune,Attack,High
699,2201,1,19,1,255,0.97,normal,Benign,Low
839,2271,1,13,15,255,0.92,normal,Benign,Low
653,1255,1,4,17,255,0.9,normal,Benign,Low
322,2326,1,20,8,255,0.88,normal,Benign,Low
179,2003,1,4,1,255,0.94,normal,Benign,Low
174,352,1,12,5,255,0.87,normal,Benign,Low
160,287,1,15,15,255,0.86,normal,Benign,Low
518,1585,1,3,14,255,0.86,normal,Benign,Low
412,2297,1,18,15,255,0.98,normal,Benign,Low
558,2026,1,11,8,255,0.97,normal,Benign,Low
584,2405,1,14,3,255,0.92,normal,Benign,Low
264,2290,1,4,9,255,0.93,normal,Benign,Low
34020,17180,0,100,53,34,0.35,normal,Benign,Low
492,926,1,9,1,255,0.96,normal,Benign,Low
401,610,1,17,6,255,0.94,normal,Benign,Low
820,2258,1,19,15,255,0.87,normal,Benign,Low
146,1702,1,20,13,255,0.88,normal,Benign,Low
696,1597,1,7,12,255,0.89,normal,Benign,Low
432,624,1,17,3,255,0.96,normal,Benign,Low
488,1450,1,15,16,255,0.94,normal,Benign,Low
781,571,1,2,8,255,0.88,normal,Benign,Low
552,1585,1,5,19,255,0.85,normal,Benign,Low
856,1855,1,20,10,255,0.97,normal,Benign,Low
704,1306,1,15,18,255,0.96,normal,Benign,Low
34180,34021,0,255,69,59,0.33,mscan,Attack,High
808,1750,1,2,11,255,0.92,normal,Benign,Low
19473,34367,0,153,39,36,0.2,neptune,Attack,High
15951,59936,0,143,59,83,0.09,neptune,Attack,High
458,346,1,12,17,255,0.93,normal,Benign,Low
454,669,1,14,15,255,0.96,normal,Benign,Low
163,1369,1,11,17,255,0.86,normal,Benign,Low
368,2024,1,8,2,255,0.92,normal,Benign,Low
14672,34955,0,169,75,54,0.19,saint,Attack,High
19247,31371,0,135,60,60,0.33,normal,Attack,High
21811,24203,0,244,63,64,0.35,saint,Attack,High
564,689,1,5,5,255,0.89,normal,Benign,Low
26272,24172,0,235,40,136,0.08,neptune,Attack,High
519,1094,1,19,8,255,0.92,normal,Benign,Low
549,522,1,1,5,255,0.92,normal,Benign,Low
32010,46956,0,178,79,138,0.17,mscan,Attack,High
31246,31063,0,83,56,65,0.09,portsweep,Attack,High
432,1087,1,13,16,255,0.99,normal,Benign,Low
814,296,1,6,4,255,0.93,normal,Benign,Low
426,1724,1,2,14,255,0.93,normal,Benign,Low
163,1058,1,3,10,255,0.99,normal,Benign,Low
671,1200,1,2,15,255,0.93,normal,Benign,Low
621,1176,1,4,16,255,0.88,normal,Benign,Low
554,441,1,10,4,255,0.99,normal,Benign,Low
456,1946,1,19,2,255,0.94,normal,Benign,Low
21444,49371,0,98,98,170,0.12,mscan,Attack,High
727,1529,1,6,19,255,0.9,normal,Benign,Low
32607,45249,0,118,73,130,0.06,neptune,Attack,High
631,2386,1,16,15,255,0.94,normal,Benign,Low
35760,23409,0,187,82,25,0.09,normal,Attack,High
30799,28226,0,152,68,60,0.13,saint,Attack,High
880,1481,1,19,17,255,0.86,normal,Benign,Low
201,811,1,7,15,255,0.92,normal,Benign,Low
25257,53517,0,117,85,174,0.18,mscan,Attack,High
413,679,1,19,3,255,0.92,normal,Benign,Low
602,1094,1,4,18,255,0.86,normal,Benign,Low
598,563,1,12,6,255,0.89,normal,Benign,Low
762,1815,1,15,5,255,0.95,normal,Benign,Low
14286,42715,0,225,94,99,0.22,mscan,Attack,High
397,1511,1,20,2,255,0.94,normal,Benign,Low
262,586,1,14,1,255,0.85,normal,Benign,Low
15873,59096,0,100,77,174,0.2,normal,Attack,High
596,1541,1,19,3,255,0.9,normal,Benign,Low
12028,41767,0,184,32,121,0.35,portsweep,Attack,High
409,871,1,11,1,255,0.99,normal,Benign,Low
695,348,1,4,10,255,0.99,normal,Benign,Low
484,492,1,16,1,255,0.9,normal,Benign,Low
482,2200,1,6,3,255,0.86,normal,Benign,Low
22205,37734,0,220,76,38,0.37,normal,Attack,High
295,1927,1,14,9,255,0.94,normal,Benign,Low
714,448,1,9,15,255,0.95,normal,Benign,Low
766,2128,1,10,1,255,0.91,normal,Benign,Low
617,539,1,12,11,255,0.87,normal,Benign,Low
530,1731,1,4,16,255,0.98,normal,Benign,Low
38584,53790,0,122,117,96,0.17,mscan,Attack,High
24154,50727,0,238,92,27,0.26,neptune,Attack,High
566,2402,1,7,9,255,0.92,normal,Benign,Low
348,452,1,4,9,255,0.89,normal,Benign,Low
615,1206,1,17,5,255,0.91,normal,Benign,Low
357,1205,1,10,6,255,0.98,normal,Benign,Low
10259,41702,0,93,66,156,0.23,portsweep,Attack,High
538,1054,1,1,18,255,0.93,normal,Benign,Low
545,1645,1,3,6,255,0.86,normal,Benign,Low
26308,44573,0,200,40,140,0.12,normal,Attack,High
30167,45998,0,248,36,180,0.35,normal,Attack,High
19881,52772,0,244,113,134,0.4,neptune,Attack,High
638,859,1,1,2,255,0.92,normal,Benign,Low
170,1448,1,5,12,255,0.98,normal,Benign,Low
31406,43884,0,253,31,157,0.25,portsweep,Attack,High
29947,57078,0,92,83,117,0.09,normal,Attack,High
38924,39814,0,159,83,139,0.12,portsweep,Attack,High
327,1440,1,18,8,255,0.91,normal,Benign,Low
843,2285,1,2,20,255,0.95,normal,Benign,Low
20674,44788,0,253,81,107,0.37,mscan,Attack,High
28633,51625,0,240,56,137,0.21,mscan,Attack,High
646,669,1,17,2,255,0.87,normal,Benign,Low
775,1108,1,16,7,255,0.95,normal,Benign,Low
755,784,1,14,8,255,0.86,normal,Benign,Low
24897,15501,0,209,59,21,0.09,saint,Benign,Low
589,771,1,5,17,255,0.98,normal,Benign,Low
26479,41755,0,159,34,60,0.16,mscan,Attack,High
797,1644,1,19,8,255,0.91,normal,Benign,Low
482,680,1,4,6,255,0.95,normal,Benign,Low
27538,37969,0,109,96,97,0.22,normal,Attack,High
231,1470,1,1,18,255,0.95,normal,Benign,Low
124,2034,1,4,7,255,0.97,normal,Benign,Low
444,564,1,19,19,255,0.92,normal,Benign,Low
372,864,1,14,19,255,0.9,normal,Benign,Low
440,2066,1,17,20,255,0.88,normal,Benign,Low
561,1215,1,7,9,255,0.97,normal,Benign,Low
866,985,1,13,14,255,0.88,normal,Benign,Low
35004,25350,0,214,36,84,0.37,saint,Attack,High
765,2421,1,7,12,255,0.98,normal,Benign,Low
473,642,1,12,14,255,0.88,normal,Benign,Low
383,2134,1,14,20,255,0.97,normal,Benign,Low
602,2114,1,1,4,255,0.89,normal,Benign,Low
259,2425,1,2,17,255,0.96,mscan,Benign,Low
11867,20194,0,108,43,82,0.08,normal,Attack,High
638,2031,1,18,18,255,0.86,normal,Benign,Low
261,1315,1,10,3,255,0.88,normal,Benign,Low
853,1401,1,15,1,255,0.91,normal,Benign,Low
35034,30985,0,149,72,57,0.33,normal,Attack,High
783,2462,1,2,19,255,0.99,normal,Benign,Low
652,918,1,19,18,255,0.88,normal,Benign,Low
240,1696,1,14,13,255,0.9,saint,Benign,Low
10335,54948,0,80,99,65,0.31,mscan,Attack,High
25668,19613,0,144,44,123,0.39,mscan,Benign,Low
20805,57110,0,83,83,77,0.06,neptune,Attack,High
494,355,1,8,5,255,0.87,normal,Benign,Low
671,1811,1,6,14,255,0.98,normal,Benign,Low
122,333,1,6,6,255,0.98,normal,Benign,Low
204,1772,1,16,3,255,0.99,normal,Benign,Low
887,2469,1,1,4,255,0.88,normal,Benign,Low
235,706,1,3,12,255,0.89,normal,Benign,Low
526,290,1,7,9,255,0.91,normal,Benign,Low
623,817,1,9,14,255,0.98,normal,Benign,Low
697,781,1,1,5,255,0.88,normal,Benign,Low
337,828,1,11,15,255,0.97,normal,Benign,Low
432,2222,1,16,15,255,0.87,normal,Benign,Low
413,1741,1,8,1,255,0.91,normal,Benign,Low
9302,37424,0,106,85,11,0.09,normal,Benign,Low
29763,25254,0,148,112,50,0.31,mscan,Attack,High
507,1327,1,7,3,255,0.89,normal,Benign,Low
35242,53430,0,221,109,54,0.26,normal,Attack,High
20500,24029,0,199,66,87,0.17,normal,Attack,High
335,1872,1,1,17,255,0.89,normal,Benign,Low
604,1699,1,7,19,255,0.87,normal,Benign,Low
623,608,1,11,3,255,0.9,normal,Benign,Low
777,382,1,5,7,255,0.93,normal,Benign,Low
760,782,1,4,1,255,0.92,portsweep,Benign,Low
305,1690,1,5,4,255,0.98,normal,Benign,Low
24245,25797,0,85,108,82,0.38,normal,Attack,High
775,371,1,4,10,255,0.86,normal,Benign,Low
28712,17752,0,150,42,170,0.06,neptune,Benign,Low
207,2087,1,19,7,255,0.93,normal,Benign,Low
758,1246,1,12,11,255,0.88,normal,Benign,Low
668,2399,1,4,7,255,0.94,normal,Benign,Low
9653,19074,0,150,101,78,0.15,portsweep,Benign,Low
459,2357,1,8,12,255,0.96,normal,Benign,Low
37672,39849,0,248,36,126,0.38,neptune,Attack,High
248,1428,1,9,12,255,0.94,normal,Benign,Low
28029,54104,0,212,89,162,0.2,portsweep,Attack,High
886,905,1,6,4,255,0.95,normal,Benign,Low
14214,54773,0,86,80,36,0.15,mscan,Attack,High
215,2434,1,6,8,255,0.91,normal,Benign,Low
894,920,1,3,17,255,0.89,normal,Benign,Low
649,842,1,4,19,255,0.92,normal,Benign,Low
382,758,1,13,15,255,0.92,normal,Benign,Low
824,2180,1,6,10,255,1.0,normal,Benign,Low
272,1806,1,9,19,255,0.9,normal,Benign,Low
25952,15705,0,117,120,14,0.4,portsweep,Benign,Low
22548,59091,0,247,66,158,0.22,portsweep,Attack,High
16057,46792,0,84,75,130,0.32,portsweep,Attack,High
37186,18707,0,228,87,108,0.33,mscan,Benign,Low
178,1930,1,15,13,255,0.94,normal,Benign,Low
387,1983,1,12,7,255,0.85,normal,Benign,Low
741,1281,1,1,12,255,0.88,normal,Benign,Low
820,1189,1,5,2,255,0.98,normal,Benign,Low
476,1599,1,12,3,255,0.92,normal,Benign,Low
227,2354,1,12,8,255,0.95,normal,Benign,Low
21894,45423,0,177,116,107,0.04,saint,Attack,High
728,2108,1,19,10,255,0.86,normal,Benign,Low
36702,40141,0,125,44,158,0.27,mscan,Attack,High
885,418,1,11,5,255,0.92,normal,Benign,Low
482,1707,1,18,13,255,0.91,normal,Benign,Low
164,723,1,9,4,255,0.91,normal,Benign,Low
132,1362,1,17,17,255,0.88,normal,Benign,Low
27698,43522,0,235,53,43,0.04,normal,Attack,High
593,997,1,17,5,255,0.97,normal,Benign,Low
454,1901,1,15,4,255,0.92,normal,Benign,Low
25989,18594,0,254,63,16,0.32,mscan,Benign,Low
241,1068,1,17,5,255,0.87,normal,Benign,Low
24276,37594,0,131,40,123,0.33,saint,Attack,High
13358,48917,0,148,118,169,0.35,portsweep,Attack,High
13028,47312,0,207,36,147,0.3,mscan,Attack,High
551,2449,1,9,15,255,0.96,normal,Benign,Low
648,708,1,3,2,255,0.99,normal,Benign,Low
603,1692,1,7,13,255,0.9,normal,Benign,Low
308,1824,1,10,19,255,0.9,normal,Benign,Low
368,848,1,2,2,255,0.86,normal,Benign,Low
446,1020,1,20,10,255,0.93,normal,Benign,Low
240,1843,1,4,4,255,0.92,normal,Benign,Low
34482,31198,0,140,118,59,0.04,normal,Attack,High
876,2269,1,8,9,255,0.86,normal,Benign,Low
8152,23450,0,157,88,157,0.26,neptune,Benign,Low
8035,39146,0,89,48,84,0.38,mscan,Benign,Low
162,1914,1,16,3,255,0.97,normal,Benign,Low
130,731,1,17,3,255,0.9,normal,Benign,Low
624,1052,1,16,3,255,0.94,normal,Benign,Low
269,1743,1,6,11,255,0.95,normal,Benign,Low
158,1653,1,13,2,255,1.0,normal,Benign,Low
900,1434,1,15,7,255,0.99,normal,Benign,Low
691,1837,1,11,5,255,0.9,normal,Benign,Low
36567,46525,0,145,55,59,0.24,normal,Attack,High
28871,33018,0,232,54,170,0.06,neptune,Attack,High
24607,44477,0,236,30,11,0.1,saint,Attack,High
713,1226,1,3,15,255,0.94,normal,Benign,Low
847,950,1,8,13,255,0.85,normal,Benign,Low
265,2365,1,13,13,255,0.98,normal,Benign,Low
450,2308,1,7,15,255,0.96,normal,Benign,Low
161,1043,1,19,15,255,0.97,normal,Benign,Low
31989,26273,0,204,33,108,0.03,portsweep,Attack,High
684,1766,1,16,3,255,0.92,normal,Benign,Low
192,1545,1,18,20,255,0.95,normal,Benign,Low
673,2161,1,6,20,255,0.87,normal,Benign,Low
30837,40874,0,126,59,35,0.35,saint,Attack,High
624,748,1,19,1,255,0.92,normal,Benign,Low
38155,42334,0,191,119,175,0.33,neptune,Attack,High
877,1176,1,18,5,255,0.99,normal,Benign,Low
635,1796,1,4,13,255,0.98,normal,Benign,Low
368,1526,1,11,14,255,0.99,normal,Benign,Low
776,502,1,10,17,255,0.96,normal,Benign,Low
13931,46988,0,99,108,84,0.24,portsweep,Attack,High
16022,54468,0,221,106,31,0.08,mscan,Attack,High
854,859,1,15,10,255,0.85,normal,Benign,Low
528,1694,1,5,1,255,0.88,normal,Benign,Low
655,1578,1,11,11,255,0.99,normal,Benign,Low
394,1757,1,16,2,255,0.87,normal,Benign,Low
310,2167,1,4,13,255,0.87,saint,Benign,Low
8671,47636,0,240,104,151,0.39,mscan,Benign,Low
825,717,1,5,19,255,0.96,normal,Benign,Low
413,1692,1,12,16,255,0.93,normal,Benign,Low
343,1538,1,16,5,255,0.98,normal,Benign,Low
13725,40499,0,237,39,24,0.28,mscan,Attack,High
383,697,1,1,4,255,0.99,normal,Benign,Low
143,372,1,13,11,255,0.99,normal,Benign,Low
36070,51026,0,125,101,60,0.24,portsweep,Attack,High
31326,22200,0,109,118,126,0.31,saint,Attack,High
203,908,1,3,1,255,0.97,normal,Benign,Low
487,2109,1,6,3,255,0.93,normal,Benign,Low
375,1862,1,20,15,255,0.93,normal,Benign,Low
374,1034,1,16,17,255,0.88,normal,Benign,Low
28594,36638,0,184,71,79,0.11,neptune,Attack,High
669,962,1,3,3,255,0.91,normal,Benign,Low
23174,43223,0,124,102,135,0.06,normal,Attack,High
30769,56020,0,130,75,147,0.27,portsweep,Attack,High
509,1797,1,14,5,255,0.93,normal,Benign,Low
717,1397,1,11,2,255,0.93,normal,Benign,Low
21707,26998,0,209,33,61,0.17,normal,Attack,High
36301,32661,0,196,86,30,0.35,mscan,Attack,High
533,1662,1,1,6,255,0.95,normal,Benign,Low
772,1981,1,1,1,255,1.0,normal,Benign,Low
32424,27998,0,142,100,49,0.07,normal,Attack,High
253,1571,1,11,12,255,0.99,normal,Benign,Low
621,1295,1,2,3,255,0.95,normal,Benign,Low
644,1326,1,20,8,255,0.87,normal,Benign,Low
712,1878,1,4,19,255,0.94,normal,Benign,Low
21092,24960,0,125,111,34,0.23,portsweep,Attack,High
206,687,1,10,6,255,0.93,normal,Benign,Low
16070,52735,0,171,98,134,0.1,portsweep,Attack,High
11950,38644,0,246,96,29,0.1,normal,Attack,High
29124,51199,0,107,44,77,0.3,saint,Attack,High
789,1827,1,13,1,255,0.9,normal,Benign,Low
458,2441,1,16,18,255,0.89,normal,Benign,Low
800,1532,1,3,16,255,0.9,normal,Benign,Low
696,640,1,11,17,255,0.91,normal,Benign,Low
758,2469,1,8,3,255,0.86,normal,Benign,Low
8077,42290,0,178,56,93,0.2,portsweep,Attack,High
420,301,1,1,14,255,0.98,normal,Benign,Low
36960,59721,0,149,92,138,0.06,portsweep,Attack,High
12985,40525,0,187,33,108,0.01,normal,Attack,High
241,847,1,11,11,255,0.88,normal,Benign,Low
716,554,1,3,10,255,0.93,normal,Benign,Low
38974,58188,0,248,30,86,0.37,normal,Attack,High
